title,news,index,url
Biden speaks with Netanyahu as White House prepares for Herzog meeting,nbc,2118,https://www.nbcnews.com/politics/white-house/biden-netanyahu-call-rcna94687
DNC 2024 highlights: Biden passes torch to Harris in Democratic convention speech,nbc,2119,https://www.nbcnews.com/politics/2024-election/live-blog/dnc-2024-live-updates-rcna165226#rcrd52465
Taylor Swift endorses Joe Biden for President,nbc,2120,https://www.nbcnews.com/politics/2020-election/taylor-swift-endorses-joe-biden-president-n1242483
Hezbollah launches barrage of rockets at Israel after senior commander killed,nbc,2121,https://www.nbcnews.com/news/world/israel-hamas-war-hezbollah-rockets-lebanon-commander-killed-rcna160310
President Biden publicly acknowledges 7th grandchild for first time,nbc,2122,https://www.nbcnews.com/politics/joe-biden/biden-publicly-acknowledges-7th-grandchild-navy-first-time-rcna96987
GOP donors pour hundreds of millions into pro-Trump super PACs before Election Day,nbc,2123,https://www.nbcnews.com/politics/2024-election/gop-donors-pour-hundreds-millions-trump-super-pacs-election-day-rcna175705
Trump and Harris battle over male voters — and what masculinity looks like in 2024,nbc,2124,https://www.nbcnews.com/politics/2024-election/trump-harris-battle-male-voters-masculinity-2024-rcna173031
Doug Emhoff acknowledges reports of an affair during his first marriage,nbc,2125,https://www.nbcnews.com/politics/2024-election/doug-emhoff-acknowledges-reports-affair-first-marriage-rcna165033
A Black conservative radio host invoked 'field' and 'house' slaves in arguing why some Black men back Trump,nbc,2126,https://www.nbcnews.com/news/nbcblk/black-conservative-radio-host-field-house-slaves-arguing-black-rcna175945
Israel has a long track record of assassinating its enemies. Will it work against Hamas?,nbc,2127,https://www.nbcnews.com/news/world/israel-mossad-assassinates-enemies-munich-olympics-hamas-rcna132908
DNC 2024 highlights: Barack Obama praises Harris and Biden in keynote convention speech,nbc,2128,https://www.nbcnews.com/politics/2024-election/live-blog/election-2024-dnc-live-updates-rcna165227/rcrd52743?canonicalCard=true
Nathan Wade resigns from Fani Willis-led Trump election case after judge's ruling: Highlights,nbc,2129,https://www.nbcnews.com/politics/donald-trump/live-blog/trump-trial-live-updates-fani-willis-rcna142772
Amazon's Climate Pledge Friendly products: A shopping guide,nbc,2130,https://www.nbcnews.com/select/shopping/amazon-climate-pledge-friendly-label-ncna1271141
"At Supreme Court, Trump lawyer backs away from absolute immunity argument",nbc,2131,https://www.nbcnews.com/politics/supreme-court/trump-lawyer-backs-absolute-immunity-argument-supreme-court-rcna149406
MLB playoff viewership surges as big-market stars vie for World Series  ,nbc,2132,https://www.nbcnews.com/sports/mlb/mlb-playoff-viewership-surges-big-market-stars-vie-world-series-rcna175740
"Trump authorized Soleimani's killing 7 months ago, with conditions",nbc,2133,https://www.nbcnews.com/politics/national-security/trump-authorized-soleimani-s-killing-7-months-ago-conditions-n1113271
'American Sports Story' re-examines the rise and fall of NFL star Aaron Hernandez,nbc,2134,https://www.nbcnews.com/nbc-out/out-pop-culture/american-sports-story-nfl-patriots-aaron-hernandez-rcna171439
Service members and veterans are fighting for the right to fertility treatments,nbc,2135,https://www.nbcnews.com/health/womens-health/military-service-members-veterans-fight-for-fertility-treatments-ivf-rcna151125
Iran may be preparing to arm Russia with short-range ballistic missiles,nbc,2136,https://www.nbcnews.com/news/world/iran-may-preparing-arm-russia-short-range-ballistic-missiles-rcna55101
Blinken arrives in Israel to strengthen Gaza cease-fire,nbc,2137,https://www.nbcnews.com/news/world/blinken-arrives-israel-shore-gaza-cease-fire-n1268447
The left faces a reckoning as Israel divides Democrats ,nbc,2138,https://www.nbcnews.com/politics/politics-news/left-faces-reckoning-israel-divides-democrats-rcna120076
Virginia Democrats block GOP bid to take full control of state government,nbc,2139,https://www.nbcnews.com/politics/elections/democrats-block-gop-bid-take-control-virginia-state-government-rcna122104
Palestinians announce first elections in 15 years on eve of Biden era,nbc,2140,https://www.nbcnews.com/news/world/palestinians-announce-first-elections-15-years-eve-biden-era-n1254443
China’s exit bans multiply as political control tightens under Xi,nbc,2141,https://www.nbcnews.com/news/world/china-exit-bans-foreigners-xi-rcna82393
X blocked in Brazil after supreme court panel upholds suspension order,nbc,2142,https://www.nbcnews.com/tech/tech-news/x-blocked-brazil-supreme-court-panel-upholds-suspension-order-rcna169257
20 best Father's Day fishing gifts for dad,nbc,2143,https://www.nbcnews.com/select/shopping/fathers-day-fishing-gifts-ncna1270469
"Law protecting Alabama IVF may do more harm than good, critics say",nbc,2144,https://www.nbcnews.com/news/law-protecting-alabama-ivf-may-harm-good-critics-say-rcna142288
Election 2024: Trump courts Jewish voters; Harris participates in event hosted by Oprah Winfrey,nbc,2145,https://www.nbcnews.com/politics/2024-election/live-blog/harris-trump-presidential-election-live-updates-rcna171171/rcrd56013?canonicalCard=true
"70+ best Cyber Monday beauty, skin care and other wellness deals",nbc,2146,https://www.nbcnews.com/select/shopping/cyber-monday-beauty-wellness-deals-2022-ncna1301377
Florida abortion rights groups collect enough signatures to advance 2024 ballot measure,nbc,2147,https://www.nbcnews.com/politics/florida-abortion-ballot-measure-2024-constitution-rcna129771
Sarah McBride launches historic bid to become first trans member of Congress,nbc,2148,https://www.nbcnews.com/politics/2024-election/sarah-mcbride-launches-historic-bid-become-first-trans-member-congress-rcna91114
Religious violence reaches India’s capital as a Hindu mob swarms a church,nbc,2149,https://www.nbcnews.com/news/world/india-g20-christian-church-attack-rcna103571
31 best Amazon products to organize every room in your home,nbc,2150,https://www.nbcnews.com/select/shopping/best-amazon-organization-products-home-ncna1304466
Alabama governor signs bill to protect IVF treatments into law,nbc,2151,https://www.nbcnews.com/politics/alabama-lawmakers-ivf-protection-bill-vote-rcna141710
Middle-class homeowners are increasingly squeezed by housing costs,nbc,2152,https://www.nbcnews.com/data-graphics/middle-class-new-homeowners-cost-burdened-house-poor-rcna163853
Trump refuses to acknowledge his 2020 loss and dodges debate question about his Jan. 6 actions,nbc,2153,https://www.nbcnews.com/politics/justice-department/trump-refuses-acknowledge-2020-loss-dodges-debate-question-jan-6-actio-rcna170540
"The best electric toothbrushes for kids, according to the ADA and dentists",nbc,2154,https://www.nbcnews.com/select/shopping/best-electric-toothbrush-kids-ncna1289925
"Fire raging, blood everywhere: What we know about Israeli strike on a tent camp in Rafah",nbc,2155,https://www.nbcnews.com/news/world/israeli-airstrike-gaza-family-rafah-wiped-out-rcna154877
Palestinian President Mahmoud Abbas cuts security ties with Israel over West Bank annexation plans,nbc,2156,https://www.nbcnews.com/news/world/palestinian-president-mahmoud-abbas-cuts-security-ties-israel-over-west-n1211416
"Facing criticism for being too walled off, Harris slowly opens the door to more media interviews ",nbc,2157,https://www.nbcnews.com/politics/2024-election/facing-criticism-walled-harris-slowly-opens-door-media-interviews-rcna170152
Judge says Mike Lindell must pay $5 million to man who won his 'Prove Mike Wrong' challenge,nbc,2158,https://www.nbcnews.com/politics/2020-election/judge-says-mike-lindell-must-pay-5-million-man-won-prove-mike-wrong-ch-rcna139986
India blocks independent news outlet in Kashmir,nbc,2159,https://www.nbcnews.com/news/world/india-kashmir-walla-press-freedom-rcna101126
Israel orders new evacuations in Rafah as it prepares to expand operations in Gaza's southernmost city,nbc,2160,https://www.nbcnews.com/news/world/israel-hamas-war-gaza-rafah-new-evacuations-al-mawasi-fighting-battles-rcna151792
Brazil’s top court orders nationwide suspension of Elon Musk’s X,nbc,2161,https://www.nbcnews.com/tech/social-media/x-brazil-ban-elon-musk-rcna169072
U.S. support for Israel's campaign in Lebanon is 'limited' to Hezbollah,nbc,2162,https://www.nbcnews.com/news/world/israel-hezbollah-lebanon-biden-iran-rcna175452
"North Korean special forces in Russia readying for combat in Ukraine war, South Korea says",nbc,2163,https://www.nbcnews.com/news/world/north-korean-troops-russia-readying-combat-ukraine-war-rcna176070
Ruben Gallego and Kari Lake square off in sharp-edged Arizona Senate debate,nbc,2164,https://www.nbcnews.com/politics/2024-election/ruben-gallego-kari-lake-square-sharp-edged-arizona-senate-debate-rcna174378
"Milton shreds roof of Tropicana Field, home of baseball's Tampa Bay Rays",nbc,2165,https://www.nbcnews.com/news/us-news/milton-shreds-roof-tropicana-field-home-baseballs-tampa-bay-rays-rcna174808
Ron DeSantis quietly signs Florida's 6-week abortion ban into law,nbc,2166,https://www.nbcnews.com/politics/2024-election/ron-desantis-signs-6-week-abortion-ban-law-florida-rcna78989
Police arrest man after Korean American candidate's campaign signs appear spray-painted with slurs,nbc,2167,https://www.nbcnews.com/news/asian-america/dave-min-congress-racist-slurs-vandalism-signs-rcna175317
Biden calls on nations to unite amid an 'inflection point in world history' in last U.N. speech,nbc,2168,https://www.nbcnews.com/politics/white-house/biden-deliver-final-un-general-assembly-speech-global-turmoil-election-rcna172231
"Scott Presler, a conservative activist who has spread conspiracy theories, won't be getting an RNC job",nbc,2169,https://www.nbcnews.com/politics/2024-election/scott-presler-conspiracy-theories-lara-trump-rnc-job-rcna144144
Meet some of the violent Jan. 6 rioters Donald Trump keeps calling 'hostages',nbc,2170,https://www.nbcnews.com/politics/justice-department/trump-republicans-jan-6-hostages-violence-capitol-police-rcna143888
"Local police responsible for roof where Trump shooter hid at Butler rally had never spoken to Secret Service, report says",nbc,2171,https://www.nbcnews.com/investigations/police-roof-trump-shooter-butler-rally-never-spoke-secret-service-rcna172007
Intel community escapes major criticism by Jan. 6 committee for missing 'foreseeable' Capitol violence,nbc,2172,https://www.nbcnews.com/politics/justice-department/intel-community-escapes-major-criticism-jan-6-committee-missing-forese-rcna62628
Liam Payne’s cause of death confirmed in autopsy report: What is polytrauma?,nbc,2173,https://www.nbcnews.com/pop-culture/celebrity/liam-paynes-cause-death-confirmed-autopsy-report-polytrauma-rcna176183
Share of college students blaming Hamas for Oct. 7 attack on Israel declines in new poll,nbc,2174,https://www.nbcnews.com/politics/poll-share-college-students-blaming-hamas-oct-7-attack-israel-declines-rcna149152
"Conservative influencer helped steal a table used to assault officers on Jan. 6, FBI says",nbc,2175,https://www.nbcnews.com/politics/justice-department/conservative-influencer-helped-steal-table-used-assault-officers-jan-6-rcna143908
Teen recounts horror after his mom and brother were burned alive by Israeli strike on Gaza hospital,nbc,2176,https://www.nbcnews.com/news/world/teen-burnt-alive-israeli-strike-gaza-hospital-rcna175595
Hurricane Otis: How a tropical storm turned into a 'nightmare scenario' overnight,nbc,2177,https://www.nbcnews.com/science/environment/hurricane-otis-rapid-intensification-climate-change-rcna122090
7 highly rated ice cream makers for homemade frozen treats,nbc,2178,https://www.nbcnews.com/select/shopping/best-ice-cream-makers-ncna1306882
"‘Every day we get closer’ to normalization with Israel, Saudi crown prince says in rare interview ",nbc,2179,https://www.nbcnews.com/news/world/saudi-israel-normalization-closer-crown-prince-interview-fox-news-rcna111292
States are rapidly adopting laws regulating political deepfakes,nbc,2180,https://www.nbcnews.com/tech/tech-news/states-are-rapidly-adopting-laws-regulating-political-deepfakes-rcna164578
"Palestinian gunman wounds 2 in Jerusalem, a day after 7 were killed",nbc,2181,https://www.nbcnews.com/news/world/2-wounded-new-jerusalem-attack-israeli-paramedics-say-rcna67996
'Derrick Evans is in the Capitol!' he yelled. Derrick Evans has now been sentenced for storming the Capitol.,nbc,2182,https://www.nbcnews.com/politics/justice-department/former-west-virginia-lawmaker-derrick-evans-sentenced-storming-capitol-rcna34329
"Coup attempt thwarted in Ukraine, Security Service says, as Hungary's Orbán arrives in Kyiv for talks",nbc,2183,https://www.nbcnews.com/news/world/ukraine-coup-attempt-zelenskyy-hungary-viktor-orban-russia-war-rcna159909
"Suspect in death of 6-year-old Palestinian American boy was obsessed with Israel-Hamas war, prosecutors say",nbc,2184,https://www.nbcnews.com/news/us-news/suspect-wadea-al-fayoume-death-was-obsessed-israel-hamas-war-prosecuto-rcna120589
Amazon’s bestselling women’s walking shoes for every foot type,nbc,2185,https://www.nbcnews.com/select/shopping/womens-walking-shoes-amazon-ncna1302556
"The best ergonomic office chairs to increase productivity, according to experts",nbc,2186,https://www.nbcnews.com/select/shopping/best-ergonomic-office-chair-ncna1231359
Misinformation about Israel and Hamas is spreading on social media,nbc,2187,https://www.nbcnews.com/news/world/misinformation-israel-hamas-spreading-social-media-rcna119345
The Covid summer wave is here,nbc,2188,https://www.nbcnews.com/health/health-news/covid-summer-wave-rcna158638
"What to know about Bluesky, the Twitter alternative that some celebrities and journalists are joining",nbc,2189,https://www.nbcnews.com/tech/tech-news/bluesky-social-twitter-rival-jack-dorsey-what-to-know-rcna81972
"How to shop for hiking shoes and boots, according to experts",nbc,2190,https://www.nbcnews.com/select/shopping/best-hiking-boots-shoes-ncna1269670
Judge denies special counsel's request to impose gag order on Trump over false claim about FBI raid,nbc,2191,https://www.nbcnews.com/politics/donald-trump/judge-denies-special-counsel-request-impose-gag-order-trump-false-clai-rcna154340
"The U.S. crime rate is still dropping, FBI data shows",nbc,2192,https://www.nbcnews.com/news/crime-courts/us-crime-rate-still-dropping-says-fbi-rcna144100
"Netanyahu has weathered many political storms, but the Oct. 7 attack is the strongest one yet",nbc,2193,https://www.nbcnews.com/news/world/october-7-might-biggest-test-netanyahu-faced-yet-rcna122301
Trump courts Black men as he pledges return to a policy that disproportionately targeted them,nbc,2194,https://www.nbcnews.com/news/nbcblk/trump-stop-frisk-black-male-voters-rcna157084
Gaza's 2.2 million people are confined to a humanitarian area smaller than Manhattan,nbc,2195,https://www.nbcnews.com/news/world/gaza-humanitarian-zones-smaller-than-manhattan-rcna167056
Puerto Rico sees more pain and little progress three years after Hurricane Maria,nbc,2196,https://www.nbcnews.com/news/latino/puerto-rico-sees-more-pain-little-progress-three-years-after-n1240513
Secret Service chief makes remarkable admission: We need a ‘paradigm shift’,nbc,2197,https://www.nbcnews.com/investigations/secret-service-chief-makes-remarkable-admission-need-paradigm-shift-rcna171390
"North Korean soldiers are training to fight for Russia, Ukraine says",nbc,2198,https://www.nbcnews.com/news/world/us-concerned-reports-north-korean-soldiers-fighting-for-russia-ukraine-rcna175640
"Sinwar, mastermind of Oct. 7 attacks, was long sought by Israeli forces",nbc,2199,https://www.nbcnews.com/news/world/hamas-leader-yahya-sinwar-israel-investigating-dead-rcna175892
"The best women's sneakers for wide feet, according to podiatrists",nbc,2200,https://www.nbcnews.com/select/shopping/sneakers-for-wide-feet-rcna149878
Election 2024: Harris goes on high-profile media blitz; Trump postpones town hall with RFK Jr.,nbc,2201,https://www.nbcnews.com/politics/2024-election/live-blog/trump-harris-election-live-updates-rcna174212
"Trump rages at Bolton, says former adviser would have caused 'World War Six'",nbc,2202,https://www.nbcnews.com/politics/trump-impeachment-inquiry/trump-rages-bolton-says-former-adviser-would-have-caused-world-n1125351
25+ products our editors tried in March and now can’t live without,nbc,2203,https://www.nbcnews.com/select/shopping/editors-favorite-products-march-rcna145578
"Sextortion training materials found on TikTok, Instagram, Snapchat and YouTube, according to new report",nbc,2204,https://www.nbcnews.com/tech/internet/sextortion-yahoo-boys-snapchat-tiktok-teen-wizz-rcna134200
Wife of Jan. 6 officer who died after riot feels duty to represent him at hearings,nbc,2205,https://www.nbcnews.com/politics/congress/wife-jan-6-officer-died-riot-feels-duty-represent-hearings-rcna32883
Biden says it's 'outrageous' ICC is seeking arrest warrants for Netanyahu and Israeli leaders,nbc,2206,https://www.nbcnews.com/news/world/netanyahu-arrest-warrant-israel-hamas-war-icc-rcna149743
"Senate Republicans knife bipartisan border security bill, declaring it dead",nbc,2207,https://www.nbcnews.com/politics/congress/senate-republicans-knife-bipartisan-border-security-bill-declaring-dea-rcna137572
"Russia, Ukraine exchange 206 prisoners in second swap in two days",nbc,2208,https://www.nbcnews.com/news/world/russia-ukraine-prisoner-exchange-rcna171138
Videos and flight radar show plane crash believed to have killed Prigozhin,nbc,2209,https://www.nbcnews.com/news/world/prigozhin-plane-crash-what-we-know-video-flight-radar-rcna101557
House leaves town until September with little to show voters,nbc,2210,https://www.nbcnews.com/politics/congress/house-leaves-town-september-little-show-voters-rcna163638
Grace & Stella’s highly rated eye masks are 57% off for Prime Day,nbc,2211,https://www.nbcnews.com/select/shopping/grace-and-stella-eye-masks-rcna158309
11 expert-recommended sunburn treatments that relieve pain and itching,nbc,2212,https://www.nbcnews.com/select/shopping/best-products-treat-sunburn-ncna1272746
North Korea launches ICBM after threatening U.S. over alleged spy flights,nbc,2213,https://www.nbcnews.com/news/world/north-korea-launches-icbm-threatening-us-alleged-spy-flights-rcna93794
Floods claim two more casualties as torrential rain batters central Europe ,nbc,2214,https://www.nbcnews.com/news/world/floods-casualties-torrential-rain-central-europe-rcna171187
Full Transcript: Read Lester Holt’s interview with Iranian President Ebrahim Raisi,nbc,2215,https://www.nbcnews.com/news/world/full-transcript-read-lester-holts-interview-iranian-president-ebrahim-rcna104913
Stormy Daniels must pay $300k to Donald Trump after losing defamation case appeal,nbc,2216,https://www.nbcnews.com/politics/donald-trump/stormy-daniels-must-pay-300k-donald-trump-losing-defamation-case-appea-rcna21002
12 best Father's Day grilling gifts,nbc,2217,https://www.nbcnews.com/select/shopping/best-fathers-day-grilling-gifts-ncna1214766
Speaker Mike Johnson and Trump allies who tried to overturn the 2020 election roll out voting 'integrity' bill,nbc,2218,https://www.nbcnews.com/politics/congress/speaker-johnson-trump-allies-tried-overturn-2020-election-roll-new-vot-rcna151256
Nevada governor signs new abortion protections into law,nbc,2219,https://www.nbcnews.com/politics/politics-news/nevada-gop-governor-signs-new-abortion-protections-law-rcna87022
Hostage rescue complicates U.S. push for a cease-fire deal,nbc,2220,https://www.nbcnews.com/news/world/israel-hostage-rescue-cease-fire-deal-netanyahu-sinwar-rcna156250
Is a Target Circle membership worth it? What to know about the retailer’s loyalty program  ,nbc,2221,https://www.nbcnews.com/select/shopping/target-circle-loyalty-program-ncna1301043
Israel's Knesset votes overwhelmingly against Palestinian statehood as Netanyahu prepares for U.S. visit,nbc,2222,https://www.nbcnews.com/news/world/israels-knesset-votes-overwhelmingly-palestinian-statehood-netanyahu-p-rcna162466
Trump says he wants to make IVF treatments paid for by government or insurance companies if elected,nbc,2223,https://www.nbcnews.com/politics/donald-trump/trump-says-wants-make-ivf-treatments-paid-government-insurance-compani-rcna168804
Man sentenced to over 6 years in the Jan. 6 assault on Capitol Police Officer Brian Sicknick,nbc,2224,https://www.nbcnews.com/politics/justice-department/man-sentenced-6-years-jan-6-assault-brian-sicknick-rcna67892
Kremlin claims Trump sent Covid test machines to Putin,nbc,2225,https://www.nbcnews.com/news/world/donald-trump-vladimir-putin-covid-testing-devices-phone-calls-kremlin-rcna174632
"How to clean a coffee maker, according to cleaning experts",nbc,2226,https://www.nbcnews.com/select/shopping/how-to-clean-coffee-maker-rcna156776
Israel considers flooding Hamas tunnels as it pursues top leader thought to be hiding underground,nbc,2227,https://www.nbcnews.com/news/world/israel-hamas-war-gaza-tunnels-flooded-seawater-plan-hostages-rcna128486
Bestselling tech: The most purchased tech products we covered in 2022,nbc,2228,https://www.nbcnews.com/select/shopping/bestselling-tech-products-2022-ncna1302175
Fact-checking the presidential debate between Trump and Harris,nbc,2229,https://www.nbcnews.com/politics/2024-election/fact-check-presidential-debate-trump-harris-rcna169687
Top-rated pet cameras: How to find the best one for your home,nbc,2230,https://www.nbcnews.com/select/shopping/5-best-pet-cameras-2023-rcna94672
"The U.S. and Iran are holding indirect talks on a possible prisoner exchange, with the help of the U.K. and Qatar, sources say",nbc,2231,https://www.nbcnews.com/politics/national-security/us-iran-indirect-talks-prisoner-exchange-uk-qatar-rcna70645
Trump fan featured in Biden ad admits assaulting officers with bear spray on Jan. 6,nbc,2232,https://www.nbcnews.com/politics/justice-department/trump-supporter-bear-spray-police-jan-6-biden-ad-plea-guilty-rcna171804
Trump appears on YouTuber Logan Paul’s podcast in a bid for young voters,nbc,2233,https://www.nbcnews.com/tech/social-media/trump-logan-paul-podcast-interview-video-youtube-rcna157193
Rocket attack on town in Israeli-controlled Golan Heights kills 11; Netanyahu hurries home,nbc,2234,https://www.nbcnews.com/news/world/rocket-attack-town-israeli-controlled-golan-heights-rcna163936
Stern U.S. letter prompts Israel to allow first aid into northern Gaza this month. Will it last?,nbc,2235,https://www.nbcnews.com/news/world/israel-gaza-aid-letter-blinken-austin-warning-netanyahu-government-rcna175657
"12 pet hair removers that really work, according to experts",nbc,2236,https://www.nbcnews.com/select/shopping/best-pet-hair-removal-tools-ncna1266293
Sheets and pillowcases worth considering this year,nbc,2237,https://www.nbcnews.com/select/shopping/silk-pillowcases-sheets-bedding-ncna1235428
Here's what top Trump VP picks say about the 2020 election results — and whether they'll accept the 2024 outcome,nbc,2238,https://www.nbcnews.com/politics/2024-election/top-trump-vp-picks-2020-election-results-2024-outcome-rcna150872
Arizona Gov. Katie Hobbs signs repeal of 1864 abortion ban,nbc,2239,https://www.nbcnews.com/politics/arizona-governor-signs-repeal-1864-abortion-ban-rcna150364
"As Gaza death toll tops 30,000, is Israel on the path to victory or quagmire?",nbc,2240,https://www.nbcnews.com/news/world/gaza-death-toll-30000-israel-hamas-victory-or-quagmire-rcna140951
How a N.Y. ballot measure became a battleground in the culture wars,nbc,2241,https://www.nbcnews.com/nbc-out/out-politics-and-policy/ny-ballot-measure-abortion-transgender-culture-wars-rcna174845
Far-right groups blocking Gaza aid receive tax-deductible gifts from U.S. and Israel,nbc,2242,https://www.nbcnews.com/news/world/israel-hamas-war-far-right-groups-tax-deductible-donations-aid-gaza-rcna162058
"Faced with the unique challenges of filling a potential Trump Cabinet, quiet transition work is underway",nbc,2243,https://www.nbcnews.com/politics/2024-election/faced-unique-challenges-filling-potential-trump-cabinet-quiet-transiti-rcna171455
"4.8M borrowers — including 1M in public service — have had student debt forgiven, Biden admin says",nbc,2244,https://www.nbcnews.com/politics/white-house/48-million-borrowers-1-million-public-service-student-debt-forgiven-bi-rcna175889
Trump's Black GOP allies challenged during tense discussion tailored to Black men,nbc,2245,https://www.nbcnews.com/politics/2024-election/trumps-black-gop-allies-challenged-tense-discussion-rcna159246
Judge Aileen Cannon denies another Trump motion to dismiss classified documents case,nbc,2246,https://www.nbcnews.com/politics/donald-trump/judge-cannon-denies-another-motion-trump-dismiss-classified-documents-rcna156482
"Before anniversary of mass protests, Iran’s leader expresses no regrets",nbc,2247,https://www.nbcnews.com/news/world/anniversary-mass-protests-irans-leader-expresses-no-regrets-threatens-rcna104621
Can Israel take out the tunnels that Hamas uses to move its fighters and weapons? ,nbc,2248,https://www.nbcnews.com/news/world/can-israel-take-out-tunnels-hamas-uses-move-fighters-weapons-rcna120315
Capitol security officials blame poor intelligence — and one another — for the Jan. 6 riot,nbc,2249,https://www.nbcnews.com/politics/congress/key-capitol-security-officials-be-grilled-about-what-went-wrong-n1258530
Top Meadows aide Cassidy Hutchinson to testify at Jan. 6 hearing,nbc,2250,https://www.nbcnews.com/politics/congress/top-meadows-aide-cassidy-hutchinson-testify-jan-6-hearing-rcna35633
U.S. still sending some weapons to Israel despite holding up bomb shipment over Rafah assault plans,nbc,2251,https://www.nbcnews.com/news/world/israel-stand-alone-netanyahu-biden-rafah-weapons-hamas-rcna151608
From a D.C. studio to an indictment: How a Russia-funded media outlet seeded propaganda in the U.S.,nbc,2252,https://www.nbcnews.com/tech/internet/dc-studio-indictment-russia-funded-media-outlet-seeded-propaganda-us-rcna169571
"Israel-Hamas cease-fire close to the goal line, Blinken says ",nbc,2253,https://www.nbcnews.com/news/world/israel-hamas-cease-fire-close-goal-line-blinken-rcna162823
Jan. 6 participant arrested after hourslong standoff with the FBI,nbc,2254,https://www.nbcnews.com/politics/justice-department/jan-6-participant-arrested-hours-long-standoff-fbi-rcna63035
'Obviously a mistake': Sen. Ted Cruz says he regrets going to Cancún while Texans froze,nbc,2255,https://www.nbcnews.com/politics/congress/sen-ted-cruz-comes-under-fire-after-photos-purportedly-show-n1258249
A Florida man riding out Hurricane Milton on his boat alarms TikTok and local officials,nbc,2256,https://www.nbcnews.com/tech/internet/lieutenant-dan-tampa-florida-hurricane-milton-boat-mayor-cam-gofundme-rcna174647
"GOP Sen. Murkowski says she will vote against witnesses, calls impeachment articles 'rushed and flawed'",nbc,2257,https://www.nbcnews.com/politics/trump-impeachment-inquiry/gop-sen-murkowski-says-she-will-vote-against-witnesses-calls-n1127381
'Easy money': How international scam artists pulled off an epic theft of Covid benefits,nbc,2258,https://www.nbcnews.com/news/us-news/easy-money-how-international-scam-artists-pulled-epic-theft-covid-n1276789
Clippers star Kawhi Leonard reportedly out indefinitely with knee inflammation,nbc,2259,https://www.nbcnews.com/news/clippers-star-kawhi-leonard-reportedly-indefinitely-knee-inflamaation-rcna175999
"The right order to apply your skin care products, according to dermatologists",nbc,2260,https://www.nbcnews.com/select/shopping/best-skin-care-routine-rcna105133
House committee skewers Secret Service director for not answering major questions on Trump assassination attempt,nbc,2261,https://www.nbcnews.com/politics/politics-news/secret-service-director-kimberly-cheatle-expected-tell-house-hearing-a-rcna163010
"How to build a multistep Korean skin care routine, according to experts",nbc,2262,https://www.nbcnews.com/select/shopping/best-korean-beauty-products-ncna1274400
"Nikki Haley ends presidential campaign with 'no regrets,' ceding GOP nomination to Trump",nbc,2263,https://www.nbcnews.com/politics/2024-election/nikki-haley-ends-presidential-campaign-trump-gop-primary-rcna134811
"Israel airstrikes hit Gaza after rocket attacks, clashes intensify in Jerusalem",nbc,2264,https://www.nbcnews.com/news/world/israel-airstrikes-hit-gaza-after-rocket-attacks-clashes-intensify-jerusalem-n1265180
Netanyahu opponent and war Cabinet member's party tries to force early Israel election,nbc,2265,https://www.nbcnews.com/news/world/israel-hamas-war-benny-gantz-benjamin-netanyahu-early-election-rcna154654
Mike Johnson announces vote on bill to avoid government shutdown,nbc,2266,https://www.nbcnews.com/politics/congress/schumer-good-chance-avoid-government-shutdown-johnson-rcna172148
"Palestinians fatally shoot 4 Israelis, spurring West Bank revenge attacks",nbc,2267,https://www.nbcnews.com/news/world/palestinians-shoot-4-israelis-spurring-west-bank-revenge-attacks-rcna90316
"The 15 best vitamin C serums to brighten skin, according to dermatologists",nbc,2268,https://www.nbcnews.com/select/shopping/best-vitamin-c-serums-ncna1262849
Federal appeals court upholds but narrows the gag order in Trump's D.C. election interference case,nbc,2269,https://www.nbcnews.com/politics/donald-trump/federal-appeals-court-upholds-narrows-gag-order-trumps-dc-election-int-rcna128778
Health care fraudster Philip Esformes is latest Trump clemency recipient to be arrested ,nbc,2270,https://www.nbcnews.com/politics/politics-news/health-care-fraudster-philip-esformes-latest-trump-clemency-recipient-rcna175681
Harris campaign launches WhatsApp channel aimed at bilingual Latino voters,nbc,2271,https://www.nbcnews.com/news/latino/kamala-harris-latino-voters-whatsapp-channel-rcna167176
"6 great, under bed storage containers",nbc,2272,https://www.nbcnews.com/select/shopping/best-under-bed-storage-ncna1263210
"What to buy (and skip) this 4th of July, according to experts",nbc,2273,https://www.nbcnews.com/select/shopping/what-to-shop-4th-of-july-rcna158877
Sen. Lindsey Graham's phone being investigated for potential hack,nbc,2274,https://www.nbcnews.com/politics/congress/sen-lindsey-grahams-phone-investigated-potential-hack-rcna150507
Trump supporter charged with firing a gun during the Jan. 6 Capitol attack,nbc,2275,https://www.nbcnews.com/politics/justice-department/trump-supporter-charged-firing-gun-jan-6-capitol-attack-rcna142538
Atlanta-area spa shooter convicted in 4 deaths pleads not guilty to 4 more killings on the same day,nbc,2276,https://www.nbcnews.com/news/us-news/accused-atlanta-area-spa-shooter-pleads-not-guilty-killing-4-n1280232
Chuck Todd: Why we're in Milwaukee,nbc,2277,https://www.nbcnews.com/politics/elections/chuck-todd-re-milwaukee-rcna162452
"The best multiplayer Nintendo Switch games, according to experts",nbc,2278,https://www.nbcnews.com/select/shopping/best-nintendo-switch-multiplayer-games-ncna1296017
"Israel violence, from Al-Aqsa protests to Palestinian rockets, helps Netanyahu and Hamas",nbc,2279,https://www.nbcnews.com/think/opinion/israel-violence-al-aqsa-protests-palestinian-rockets-helps-netanyahu-hamas-ncna1266890
